# date: 2026-08-12T11:21:19Z
# commit: 21341e9
# cmake_version: cmake version 4.4.2
# compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpu: Apple M5
# arch: arm64
# impl: auto
# iterations: 3
# runs: 5
# binary_sha256: 81d644714de504bb2f1ac2b806c7c7ec94e5d736431078b22e820fea48b5b7ba
# corpus_sha256: 6859e2129a29888a21be1d6a56fc28a306a9cbd0924f0cca26ee66f95adaacee
# cmake: CMAKE_BUILD_TYPE:STRING=Release
# cmake: CMAKE_C_COMPILER:FILEPATH=/usr/bin/cc
# cmake: CMAKE_C_FLAGS:STRING=
# cmake: CMAKE_C_FLAGS_RELEASE:STRING=-O3 -DNDEBUG
# cmake: MPC_ENABLE_NATIVE_TUNING:BOOL=OFF
# cmake: MPC_ENABLE_SIMD:BOOL=ON
# files: 136
# columns: file sample_rate channels audio_s wall_ms cpu_ms realtime_x impl run
# --- run 1 ---
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/full_scale_48000-q7.mpc	48000	2	6.000	2.2	2.2	2706.360	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/high_dynamic_32000-q5.mpc	32000	2	6.000	1.3	1.3	4460.969	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/high_dynamic_32000-q7.mpc	32000	2	6.000	1.6	1.6	3667.483	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/high_dynamic_44100-q5.mpc	44100	2	6.000	1.7	1.7	3510.825	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/high_dynamic_44100-q7.mpc	44100	2	6.000	1.8	1.8	3337.042	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/high_dynamic_48000-q5.mpc	48000	2	6.000	1.9	1.9	3154.575	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/high_dynamic_48000-q7.mpc	48000	2	6.000	2.1	2.1	2916.868	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulse_32000-q5.mpc	32000	2	6.000	1.1	1.1	5371.531	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulse_32000-q7.mpc	32000	2	6.000	1.1	1.1	5333.331	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulse_44100-q5.mpc	44100	2	6.000	1.5	1.5	3901.169	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulse_44100-q7.mpc	44100	2	6.000	1.5	1.5	3898.636	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulse_48000-q5.mpc	48000	2	6.000	1.7	1.7	3616.638	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulse_48000-q7.mpc	48000	2	6.000	1.8	1.7	3422.703	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulses_offset_32000-q5.mpc	32000	2	6.000	1.3	1.3	4566.211	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulses_offset_32000-q7.mpc	32000	2	6.000	1.3	1.3	4739.337	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulses_offset_44100-q5.mpc	44100	2	6.000	1.6	1.6	3703.705	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulses_offset_44100-q7.mpc	44100	2	6.000	1.6	1.6	3699.136	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulses_offset_48000-q5.mpc	48000	2	6.000	1.8	1.7	3426.614	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/impulses_offset_48000-q7.mpc	48000	2	6.000	1.8	1.8	3365.114	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_freq_a_r_freq_b_32000-q5.mpc	32000	2	6.000	1.6	1.6	3773.585	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_freq_a_r_freq_b_32000-q7.mpc	32000	2	6.000	1.9	1.9	3164.558	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_freq_a_r_freq_b_44100-q5.mpc	44100	2	6.000	1.9	1.9	3097.573	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_freq_a_r_freq_b_44100-q7.mpc	44100	2	6.000	2.2	2.2	2697.842	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_freq_a_r_freq_b_48000-q5.mpc	48000	2	6.000	2.1	2.1	2883.229	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_freq_a_r_freq_b_48000-q7.mpc	48000	2	6.000	2.4	2.4	2453.988	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_impulse_r_tone_32000-q5.mpc	32000	2	6.000	1.5	1.5	3963.013	scalar	1
